run_id	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
Tx00232.S5388.1	1	1.30e-02	Herpes_POLcore	8.01e-04	55.2	87 / 88	1	NC_005264.1|Psittacid herpesvirus 1, complete genome	taxid:50294|Iltovirus psittacidalpha1|Iltovirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
Tx00232.S5388.1	1	4.00e+00	NCLDV_packATPase	9.40e-02	48.1	81 / 90	1	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	989	1.90e-07	NCLDV_ssuRiboReduc	5.36e-121	79.2	648 / 650	2	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	2	6.70e-07	NCLDV_ssuRiboReduc	4.59e-13	84.8	99 / 101	1	NC_004002.1|Sheeppox virus 17077-99, complete genome	taxid:10266|Capripoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	6	1.10e-06	Herpes_POLcore	5.83e-08	87.0	69 / 82	2	FN429076.1|Emiliania huxleyi virus 99B1 draft genome sequence	taxid:187397|Coccolithovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	1	3.10e-06	NCLDV_ssuRiboReduc	3.62e-10	100.0	72 / 76	1	NC_036582.1|Flamingopox virus FGPVKD09, complete genome	taxid:2059380|Avipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	2	4.80e-06	NCLDV_ssuRiboReduc	3.35e-09	95.8	72 / 73	2	DQ377945.1|Vaccinia virus strain 3737, complete genome	taxid:10245|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	5	9.90e-05	Herpes_POLcore	1.29e-05	62.1	87 / 109	1	NC_075563.1|Cervid alphaherpesvirus 2 strain Norway, complete genome	taxid:365327|Varicellovirus cervidalpha2|Varicellovirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	294	3.20e-04	NCLDV_ssuRiboReduc	5.05e-34	77.6	228 / 231	3	NC_035797.1|Squirrelpox virus Berlin_2015, complete genome	taxid:2029293|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	6	8.80e-04	Herpes_POLcore	6.83e-10	64.9	111 / 128	1	NC_077039.1|Elephant endotheliotropic herpesvirus 3A isolate Nyah NAP97, partial genome	taxid:1329409|Elephant endotheliotropic herpesvirus 3|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	7	1.60e-03	NCLDV_ssuRiboReduc	1.19e-08	87.5	72 / 74	5	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	10	3.60e-03	Herpes_POLcore	1.61e-13	61.2	147 / 167	1	NC_002531.1|Alcelaphine herpesvirus 1, complete genome	taxid:35252|Macavirus alcelaphinegamma1|Macavirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	1	2.00e-02	NCLDV_ssuRiboReduc	5.39e-07	84.0	75 / 76	1	NC_001266.1|Rabbit fibroma virus, complete genome	taxid:10271|Leporipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	2	2.50e-02	Herpes_POLcore	7.00e-03	56.0	75 / 81	1	NC_005337.1|Bovine papular stomatitis virus, complete genome	taxid:129727|Parapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	1	5.30e-02	NCLDV_ssuRiboReduc	2.85e-07	83.3	72 / 76	1	NC_027778.1|Scale drop disease virus isolate C4575, partial genome	taxid:1697349|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	1	5.70e-02	NCLDV_ssuRiboReduc	1.40e-06	83.3	72 / 76	1	NC_005179.1|Yaba monkey tumor virus, complete genome	taxid:38804|Yatapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	3	7.90e-02	NCLDV_ssuRiboReduc	4.24e-08	69.0	87 / 97	1	NC_019491.1|Cyprinid herpesvirus 1 strain NG-J1, complete genome	taxid:317858|Cyvirus cyprinidallo1|Cyvirus|Alloherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	3	1.20e-01	NCLDV_ssuRiboReduc	1.19e-16	85.4	123 / 124	1	NC_035468.1|Murmansk poxvirus strain LEIV-11411, complete genome	taxid:2025359|Murmansk microtuspox virus|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	2	1.80e-01	Herpes_POLcore	9.98e-05	65.4	78 / 83	1	NC_003521.1|Panine herpesvirus 2 strain Heberling, complete genome	taxid:188763|Cytomegalovirus paninebeta2|Cytomegalovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	1	2.20e-01	NCLDV_ssuRiboReduc	4.25e-08	84.0	75 / 76	1	NC_002642.1|Yaba-like disease virus, complete genome	taxid:132475|Tanapox virus|Yatapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	7	2.60e-01	NCLDV_packATPase	2.25e-08	74.2	93 / 98	1	NC_007296.2|Streptococcus pyogenes MGAS6180, complete sequence	taxid:319701|Streptococcus|Streptococcaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
ZCMV15187_S4_L001_R1_001	2	4.80e-01	NCLDV_ssuRiboReduc	1.92e-06	73.1	78 / 80	1	NC_031033.1|Volepox virus strain CA, complete genome	taxid:28874|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	1	6.40e-01	NCLDV_packATPase	1.40e-02	63.6	66 / 76	1	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
ZCMV15187_S4_L001_R1_001	8	9.30e-01	NCLDV_packATPase	9.12e-06	71.4	84 / 90	2	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
ZCMV15187_S4_L001_R1_001	5	1.00e+00	NCLDV_packATPase	3.30e-01	48.1	81 / 99	1	NC_076102.1|Diachasmimorpha longicaudata entomopoxvirus, complete genome	taxid:109981|Diachasmimorpha entomopoxvirus|Entomopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	3	1.70e+00	Adeno_pTP	1.30e-01	56.5	69 / 80	1	NC_025962.1|Psittacine adenovirus 3 isolate HKU/Parrot19, complete genome	taxid:1580497|Psittacine atadenovirus A|Atadenovirus|Adenoviridae|Rowavirales|Tectiliviricetes|Preplasmiviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	6	2.00e+00	NCLDV_packATPase	1.70e-02	50.0	84 / 90	1	NC_020104.1|Acanthamoeba polyphaga moumouvirus, complete genome	taxid:1269028|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	13	2.60e+00	NCLDV_packATPase	5.00e-02	60.9	69 / 86	2	CP029707.1|Pseudomonas aeruginosa strain K34-7 chromosome, complete genome	taxid:2213009|Pseudomonas|Pseudomonadaceae|Pseudomonadales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
ZCMV15187_S4_L001_R1_001	7	3.60e+00	NCLDV_packATPase	2.20e-01	65.2	69 / 84	1	CP019649.1|Salmonella enterica subsp. enterica serovar Typhimurium var. monophasic 4,5,12:i:- strain TW-Stm6 chromosome, complete genome	taxid:2007304|Salmonella|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
ZCMV15187_S4_L001_R1_001	2	4.60e+00	Herpes_POLcore	1.40e-02	54.2	72 / 91	1	NC_077218.1|Daphnia iridovirus 1 genome assembly, chromosome: 1	taxid:2849721|Daphniairidovirus tvaerminne|Daphniairidovirus|Betairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	1	5.60e+00	NCLDV_ssuRiboReduc	3.92e-07	91.7	72 / 76	1	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R1_001	1	8.40e+00	NCLDV_packATPase	6.84e-06	75.0	72 / 75	1	NC_024697.1|Aureococcus anophagefferens virus isolate BtV-01, complete genome	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	956	1.80e-07	NCLDV_ssuRiboReduc	5.36e-121	79.2	648 / 650	4	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	297	1.00e-06	NCLDV_ssuRiboReduc	5.47e-35	77.9	231 / 232	4	NC_035797.1|Squirrelpox virus Berlin_2015, complete genome	taxid:2029293|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	4.40e-05	Herpes_POLcore	6.84e-06	68.0	75 / 76	1	NC_002641.1|Meleagrid herpesvirus 1, complete genome	taxid:37108|Mardivirus meleagridalpha1|Mardivirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	5.50e-05	NCLDV_ssuRiboReduc	5.83e-08	83.3	72 / 75	1	NC_040681.1|Bufonid herpesvirus 1 strain FO1_2015, complete genome	taxid:2282206|Batrachovirus|Alloherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	9	7.20e-05	NCLDV_ssuRiboReduc	4.96e-14	75.7	111 / 117	5	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	3	2.00e-04	NCLDV_ssuRiboReduc	1.64e-12	90.0	90 / 91	1	NC_005309.1|Canarypox virus, complete genome	taxid:44088|Avipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	3	3.60e-04	NCLDV_ssuRiboReduc	1.19e-08	71.9	96 / 97	1	NC_019491.1|Cyprinid herpesvirus 1 strain NG-J1, complete genome	taxid:317858|Cyvirus cyprinidallo1|Cyvirus|Alloherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	5	5.80e-04	Herpes_POLcore	4.24e-08	56.4	117 / 121	1	NC_028891.1|Hawaiian green turtle herpesvirus thymidine kinase (UL23), membrane-associated protein (UL24), minor capsid protein (UL25), capsid maturation protease (UL26), virion scaffolding protein (UL26.5), virion membrane glycoprotein B (gB), DNA cleavage/packaging protein (UL28), single-stranded DNA-binding protein (UL29), DNA polymerase catalytic subunit (pol), nuclear phosphoprotein (UL31), DNA cleavage/packaging (UL32), DNA cleavage/packaging protein (UL33), membrane-associated phosphoprotein (UL34), and basic phosphorylated capsid protein (UL35) genes, complete cds; and very large tegument protein (UL36) gene, partial cds	taxid:70564|Scutavirus chelonidalpha5|Scutavirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	9	7.70e-04	Herpes_POLcore	2.43e-09	56.4	117 / 118	1	NC_001826.2|Murine herpesvirus 68 strain WUMS, complete genome	taxid:33708|Rhadinovirus muridgamma4|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	4	1.20e-03	Herpes_POLcore	5.83e-08	62.5	96 / 99	1	NC_016447.1|Aotine herpesvirus 1 strain S34E, complete genome	taxid:50290|Cytomegalovirus aotinebeta1|Cytomegalovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	5	1.50e-03	Herpes_POLcore	2.64e-10	70.6	102 / 106	1	NC_003521.1|Panine herpesvirus 2 strain Heberling, complete genome	taxid:188763|Cytomegalovirus paninebeta2|Cytomegalovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	5.50e-02	NCLDV_ssuRiboReduc	1.10e-07	88.0	75 / 76	1	NC_035468.1|Murmansk poxvirus strain LEIV-11411, complete genome	taxid:2025359|Murmansk microtuspox virus|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	2	6.60e-02	NCLDV_ssuRiboReduc	1.29e-05	72.0	75 / 76	2	NC_004002.1|Sheeppox virus 17077-99, complete genome	taxid:10266|Capripoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	5	9.90e-02	Herpes_POLcore	1.19e-04	81.0	63 / 77	2	NC_015049.1|Rodent herpesvirus Peru, complete genome	taxid:1605972|Rhadinovirus cricetidgamma2|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	2.30e-01	NCLDV_ssuRiboReduc	4.60e-09	87.5	72 / 75	1	NC_027778.1|Scale drop disease virus isolate C4575, partial genome	taxid:1697349|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	3.20e-01	NCLDV_ssuRiboReduc	9.39e-06	80.0	75 / 75	1	NC_035469.1|NY_014 poxvirus strain 2013, complete genome	taxid:2025360|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	7	4.20e-01	NCLDV_packATPase	1.19e-08	69.7	99 / 104	1	NC_005362.1|Lactobacillus johnsonii NCC 533, complete sequence	taxid:257314|Lactobacillus|Lactobacillaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	4.80e-01	NCLDV_ssuRiboReduc	9.39e-06	72.0	75 / 76	1	NC_031033.1|Volepox virus strain CA, complete genome	taxid:28874|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	8.20e-01	NCLDV_packATPase	3.00e-03	65.2	69 / 75	1	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
ZCMV15187_S4_L001_R2_001	17	1.00e+00	NCLDV_packATPase	5.00e-03	60.0	75 / 79	4	CP029707.1|Pseudomonas aeruginosa strain K34-7 chromosome, complete genome	taxid:2213009|Pseudomonas|Pseudomonadaceae|Pseudomonadales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
ZCMV15187_S4_L001_R2_001	4	1.50e+00	NCLDV_packATPase	8.85e-07	60.0	90 / 97	1	NC_007296.2|Streptococcus pyogenes MGAS6180, complete sequence	taxid:319701|Streptococcus|Streptococcaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	1.50e+00	NCLDV_ssuRiboReduc	3.09e-04	72.0	75 / 76	1	NC_001132.2|Myxoma virus, complete genome	taxid:10273|Leporipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	2.20e+00	NCLDV_packATPase	2.00e-02	65.2	69 / 76	1	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	6	2.80e+00	NCLDV_packATPase	1.20e-01	56.5	69 / 85	1	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	3.00e+00	NCLDV_packATPase	4.10e-02	57.1	63 / 75	1	NC_075038.1|Tupanvirus deep ocean, complete genome	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	3.40e+00	Adeno_pTP	2.60e-02	66.7	54 / 75	1	NC_025962.1|Psittacine adenovirus 3 isolate HKU/Parrot19, complete genome	taxid:1580497|Psittacine atadenovirus A|Atadenovirus|Adenoviridae|Rowavirales|Tectiliviricetes|Preplasmiviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	3.50e+00	NCLDV_ssuRiboReduc	1.17e-04	68.0	75 / 76	1	NC_019495.1|Cyprinid herpesvirus 2 strain ST-J1, complete genome	taxid:317878|Cyvirus cyprinidallo2|Cyvirus|Alloherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	5	4.70e+00	NCLDV_packATPase	2.44e-05	75.0	72 / 76	2	NC_024697.1|Aureococcus anophagefferens virus isolate BtV-01, complete genome	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	4	5.50e+00	NCLDV_packATPase	5.00e-03	55.6	81 / 84	1	NZ_CP007800.1|Bacillus subtilis subsp. subtilis str. JH642 substr. AG174 strain JH642 chromosome, complete genome	taxid:1232554|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	5.70e+00	Herpes_POLcore	8.70e-01	54.2	72 / 76	1	NC_014637.1|Cafeteria roenbergensis virus BV-PW1, complete genome	taxid:693272|Rheavirus sinusmexicani|Rheavirus|Aliimimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	6.20e+00	NCLDV_ssuRiboReduc	1.92e-06	83.3	72 / 75	1	NC_031038.1|Skunkpox virus strain WA, complete genome	taxid:160796|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	2	6.90e+00	NCLDV_packATPase	1.90e-02	48.0	75 / 76	1	NC_075036.1|Bodo saltans virus strain NG1, complete genome	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	3	7.70e+00	NCLDV_packATPase	1.97e-05	72.0	75 / 87	1	CP011102.1|Listeria weihenstephanensis strain WS 4560, complete genome	taxid:1633782|Listeria|Listeriaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	9.60e+00	NCLDV_packATPase	9.27e-05	69.6	69 / 76	1	JX997154.1|Paramecium bursaria Chlorella virus AP110A, partial genome	taxid:1278246|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L001_R2_001	1	9.70e+00	NCLDV_ssuRiboReduc	6.30e-01	61.9	63 / 75	1	FN429076.1|Emiliania huxleyi virus 99B1 draft genome sequence	taxid:187397|Coccolithovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L002_R1_001	925	1.10e-07	NCLDV_ssuRiboReduc	5.36e-121	79.2	648 / 650	5	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L002_R1_001	331	8.70e-07	NCLDV_ssuRiboReduc	5.05e-34	77.6	228 / 230	4	NC_035797.1|Squirrelpox virus Berlin_2015, complete genome	taxid:2029293|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L002_R1_001	8	2.50e-06	Herpes_POLcore	1.92e-10	64.7	102 / 120	1	FN429076.1|Emiliania huxleyi virus 99B1 draft genome sequence	taxid:187397|Coccolithovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L002_R1_001	2	5.10e-05	NCLDV_ssuRiboReduc	1.51e-07	91.7	72 / 75	2	NC_040681.1|Bufonid herpesvirus 1 strain FO1_2015, complete genome	taxid:2282206|Batrachovirus|Alloherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L002_R1_001	2	6.90e-05	NCLDV_ssuRiboReduc	6.31e-09	91.7	72 / 78	1	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L002_R1_001	7	1.70e-04	Herpes_POLcore	3.62e-10	55.6	135 / 146	1	NC_028891.1|Hawaiian green turtle herpesvirus thymidine kinase (UL23), membrane-associated protein (UL24), minor capsid protein (UL25), capsid maturation protease (UL26), virion scaffolding protein (UL26.5), virion membrane glycoprotein B (gB), DNA cleavage/packaging protein (UL28), single-stranded DNA-binding protein (UL29), DNA polymerase catalytic subunit (pol), nuclear phosphoprotein (UL31), DNA cleavage/packaging (UL32), DNA cleavage/packaging protein (UL33), membrane-associated phosphoprotein (UL34), and basic phosphorylated capsid protein (UL35) genes, complete cds; and very large tegument protein (UL36) gene, partial cds	taxid:70564|Scutavirus chelonidalpha5|Scutavirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
ZCMV15187_S4_L002_R1_001	1	1.50e-03	NCLDV_ssuRiboReduc	2.44e-09	88.0	75 / 76	1	NC_005309.1|Canarypox virus, complete genome	taxid:44088|Avipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
ZCMV15187_S4_L002_R1_001	10	2.70e-03	Herpes_POLcore	9.39e-06	61.3	93 / 96	2	NC_077039.1|Elephant endotheliotropic herpesvirus 3A isolate Nyah NAP97, partial genome	taxid:1329409|Elephant endotheliotropic herpesvirus 3|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
